"student_id","cohort_hs_grad","sex","race_ethnicity","rural_flag","first_gen","iep_flag","ell_flag","frpl.x","hs_gpa","frpl.y","dual_credit_flag","hs_diploma_type","any_credential","earned_certificate","earned_associate","earned_bachelor","ever_employed","pct_qtrs_employed","avg_quarterly_wage","stably_employed","annual_wages_2023"
"STU000191",2016,"Male","White",1,0,0,0,1,2.90021826848465,1,0,"NonCompletion",0,0,0,0,1,0.75,9155.80952380952,1,46714
"STU000192",2016,"Male","Hispanic",0,1,0,0,1,2.69451928787709,1,0,"Standard",0,0,0,0,1,0.464285714285714,11088.4615384615,0,23471
"STU000193",2016,"Female","White",1,0,0,0,1,2.77872290386194,1,0,"Standard",0,0,0,0,1,0.464285714285714,8913.61538461538,0,0
"STU000194",2016,"Female","White",0,1,0,0,0,3.38667859614407,0,0,"Standard",0,0,0,0,1,0.428571428571429,9908.83333333333,1,42580
"STU000195",2016,"Female","MultiRacial",1,0,0,0,1,2.41744734382972,1,0,"NonCompletion",0,0,0,0,1,0.464285714285714,10314.2307692308,1,48531
"STU000196",2016,"Female","White",1,0,1,0,0,2.6905789565243,0,0,"Standard",1,0,1,0,1,0.321428571428571,12765.8888888889,0,18414
"STU000197",2016,"Male","White",0,0,0,1,1,2.05104640626304,1,0,"Standard",0,0,0,0,1,0.678571428571429,7408.21052631579,0,27715
"STU000198",2016,"Female","White",0,0,0,0,1,3.15703998283043,1,0,"Standard",0,0,0,0,1,0.178571428571429,21387.8,1,87281
"STU000199",2016,"Female","Hispanic",0,1,0,0,1,2.30239126348198,1,0,"Standard",0,0,0,0,1,0.535714285714286,7246.6,0,22694
"STU000200",2016,"Male","Hispanic",1,1,0,0,1,3.11881825588171,1,0,"Standard",1,0,1,1,1,0.178571428571429,14660,0,24696
"STU000201",2016,"Female","White",1,0,0,0,0,2.35761084507981,0,0,"Standard",0,0,0,0,1,0.464285714285714,13195.5384615385,0,46204
"STU000202",2016,"Female","White",0,0,0,0,0,2.79869330014013,0,1,"Standard",0,0,0,0,1,0.642857142857143,11315.8888888889,0,23656
"STU000203",2016,"Female","White",1,0,0,0,0,2.46588638607821,0,0,"Standard",0,0,0,0,1,0.428571428571429,13592.8333333333,0,25060
"STU000204",2016,"Male","White",1,0,0,1,0,1.93631284901666,0,0,"Standard",0,0,0,0,1,0.75,12852.7142857143,0,45367
"STU000205",2016,"Female","White",0,0,0,0,1,2.03300816840079,1,0,"Standard",0,0,0,0,1,0.642857142857143,12221,0,15901
"STU000206",2016,"Male","White",1,0,0,0,0,2.73065006356679,0,0,"Standard",0,0,0,0,1,0.642857142857143,10458.1666666667,0,0
"STU000207",2016,"Female","White",0,1,1,1,0,2.45934868909439,0,0,"Standard",0,0,0,0,1,0.5,12206.3571428571,0,13842
"STU000208",2016,"NonBinary_Other","Hispanic",0,1,0,0,0,3.0548577004837,0,0,"Standard",1,0,1,0,1,0.571428571428571,11489.75,0,11506
"STU000209",2016,"Female","Other",1,0,0,0,1,2.21688333542374,1,0,"Standard",0,0,0,0,1,0.464285714285714,13107.1538461538,0,28930
"STU000210",2016,"Female","Hispanic",1,0,0,0,1,1.82745129103856,1,1,"Standard",0,0,0,0,0,0,NA,0,0
"STU000211",2016,"Female","MultiRacial",0,0,0,0,0,3.13561290192618,0,1,"Standard",0,0,0,0,1,0.142857142857143,20877,1,83508
"STU000212",2016,"Female","White",0,1,0,0,0,2.78753199009053,0,0,"Standard",0,0,0,0,1,0.607142857142857,10607.1764705882,1,57607
"STU000213",2016,"Female","White",0,0,1,0,0,2.55367475600577,0,0,"Standard",0,0,0,0,1,0.464285714285714,10421.3846153846,0,35950
"STU000214",2016,"Male","White",1,0,0,0,0,3.35753048173475,0,0,"Standard",1,1,0,0,1,0.428571428571429,19516.8333333333,1,77747
"STU000215",2016,"Female","Hispanic",0,0,0,0,1,2.67873994472996,1,0,"NonCompletion",0,0,0,0,1,0.571428571428571,9178.3125,0,0
"STU000216",2016,"Male","Hispanic",1,0,0,0,0,3.31830974401091,0,0,"Standard",1,0,1,0,0,0,NA,0,0
"STU000217",2016,"Male","White",0,0,0,1,0,2.61673931150032,0,0,"Standard",0,0,0,0,1,0.785714285714286,10806.4090909091,1,42762
"STU000218",2016,"Female","Hispanic",0,0,0,0,0,3.38385056266035,0,0,"Standard",1,0,0,1,1,0.892857142857143,19994.4,0,83558
"STU000219",2016,"Male","MultiRacial",0,0,0,0,1,2.65507970655661,1,0,"Standard",0,0,0,0,1,0.0357142857142857,6524,0,0
"STU000220",2016,"Male","Hispanic",0,1,1,0,1,2.49686525138173,1,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU000221",2016,"Male","White",0,0,0,0,0,2.7768125136037,0,0,"Standard",0,0,0,0,1,0.392857142857143,14429.5454545455,0,29810
"STU000222",2016,"Female","Black",0,1,1,0,1,2.31310551218139,1,0,"Standard",0,0,0,0,1,0.642857142857143,11196.4444444444,0,37868
"STU000223",2016,"Female","Asian",1,0,0,0,1,2.97895329494567,1,0,"Standard",1,0,0,1,1,0.464285714285714,13483.1538461538,1,87089
"STU000224",2016,"Male","Hispanic",1,1,0,0,0,2.45408025894712,0,0,"Standard",0,0,0,0,1,0.678571428571429,8628.47368421053,0,19745
"STU000225",2016,"Female","Hispanic",0,1,0,0,1,1.64365256856335,1,0,"Standard",0,0,0,0,1,0.785714285714286,10675.3636363636,0,27376
"STU000226",2016,"Female","Hispanic",0,0,0,0,1,2.58990415060485,1,0,"Standard",0,0,0,0,1,0.535714285714286,13895.8666666667,0,0
"STU000227",2016,"Female","Asian",0,0,1,0,1,2.79185484074785,1,0,"Standard",0,0,0,0,1,0.607142857142857,9595.05882352941,0,36400
"STU000228",2016,"Female","White",0,0,0,0,1,3.77214924370768,1,0,"Advanced",0,0,0,0,1,0.821428571428571,10419.347826087,1,59758
"STU000229",2016,"Male","Black",0,1,0,0,1,3.37537697795325,1,0,"Standard",0,0,0,0,1,0.607142857142857,19250.0588235294,0,74820
"STU000230",2016,"Male","Hispanic",0,0,0,0,1,2.9676395742921,1,1,"Standard",1,0,0,1,1,0.75,9214.95238095238,1,51613
"STU000231",2016,"NonBinary_Other","Asian",1,1,0,0,1,2.94234061225423,1,1,"Standard",0,0,0,0,1,0.571428571428571,8695.875,0,30819
"STU000232",2016,"Female","White",0,0,0,0,0,3.6077202424882,0,0,"Advanced",1,0,0,1,1,0.142857142857143,20298.75,0,53807
"STU000233",2016,"Male","Hispanic",0,0,0,1,0,1.88830870085393,0,0,"Standard",1,1,0,0,1,0.571428571428571,11822.5,0,32541
"STU000234",2016,"Male","Hispanic",0,1,0,0,1,3.02336911273909,1,1,"Standard",1,0,0,1,1,0.0714285714285714,23030.5,0,17202
"STU000235",2016,"Female","White",1,1,0,1,0,2.65943786793784,0,1,"Standard",0,0,0,0,1,0.571428571428571,11416.4375,0,13111
"STU000236",2016,"Female","White",0,0,0,0,0,3.14253735191158,0,1,"Standard",1,0,0,1,1,0.607142857142857,16666.1176470588,0,77873
"STU000237",2016,"NonBinary_Other","White",0,0,0,0,0,2.60717384546187,0,0,"Standard",0,0,0,0,1,0.464285714285714,10213.7692307692,0,24349
"STU000238",2016,"Male","Asian",0,1,0,0,0,2.88958039259968,0,1,"Standard",0,0,0,0,1,0.607142857142857,10906.1176470588,0,44122
"STU000239",2016,"Male","Hispanic",0,0,0,0,0,2.40207710726414,0,0,"Standard",0,0,0,0,1,0.571428571428571,11777.8125,0,14268
"STU000240",2016,"Female","Hispanic",1,1,0,0,1,2.11626165551524,1,0,"NonCompletion",0,0,0,0,1,0.678571428571429,13446.7894736842,1,56816
"STU000241",2016,"Female","White",1,0,0,0,0,2.06354837740562,0,0,"Standard",0,0,0,0,1,0.857142857142857,11577.8333333333,1,48306
"STU000242",2016,"Female","Hispanic",0,0,0,0,0,2.33501786648326,0,1,"Standard",1,0,1,0,1,0.107142857142857,15850.3333333333,0,29591
"STU000243",2016,"Female","White",0,1,0,0,0,2.69192172119777,0,0,"Standard",0,0,0,0,1,0.5,7003.5,0,23188
"STU000244",2016,"Male","Hispanic",0,1,1,0,0,3.42022112168273,0,0,"Standard",0,0,0,0,1,0.642857142857143,13506.0555555556,0,53292
"STU000245",2016,"Male","White",0,1,0,0,0,2.97698096745281,0,1,"Standard",0,0,0,0,1,0.535714285714286,20305.8666666667,1,81966
"STU000246",2016,"Male","Hispanic",0,0,0,0,1,3.66643002559358,1,0,"Advanced",1,0,0,1,1,0.107142857142857,13600.6666666667,0,20260
"STU000247",2016,"Female","Asian",1,1,0,0,0,2.37475414982784,0,0,"Standard",0,0,0,0,1,0.321428571428571,9329.77777777778,0,7855
"STU000248",2016,"Male","Hispanic",0,0,0,1,0,2.24061579570089,0,0,"Standard",1,0,0,1,1,0.321428571428571,14154,0,24172
"STU000249",2016,"Male","Asian",0,1,0,1,0,2.09279862392102,0,1,"Standard",0,0,0,0,1,0.678571428571429,10907.6315789474,1,58071
"STU000250",2016,"Female","Asian",0,1,0,1,1,3.39152459100551,1,0,"Standard",1,0,1,0,1,0.357142857142857,9085.2,0,28156
"STU000251",2016,"Female","Asian",1,0,0,0,0,2.67534408227562,0,0,"Standard",0,0,0,0,1,0.678571428571429,13079.4210526316,0,39841
"STU000252",2016,"Male","White",0,0,0,0,0,2.80724118495256,0,0,"Standard",0,0,0,0,1,0.0714285714285714,9994,0,19988
"STU000253",2016,"Female","Hispanic",0,0,0,0,0,3.30533010258858,0,1,"Standard",1,0,0,1,1,0.25,7077,1,28305
"STU000254",2016,"Female","MultiRacial",0,1,0,1,1,2.74369884876511,1,0,"Standard",0,0,0,0,1,0.607142857142857,9318.47058823529,1,37770
"STU000255",2016,"Male","Asian",1,0,0,1,1,3.105062224761,1,0,"Standard",1,0,0,1,1,0.464285714285714,10325.6923076923,0,0
"STU000256",2016,"Male","White",0,0,0,0,0,3.2489412539515,0,0,"Standard",1,0,0,1,1,0.714285714285714,11847.2,0,33954
"STU000257",2016,"Female","White",1,0,0,0,0,2.35835367505456,0,0,"Standard",0,0,0,0,1,0.5,12860.3571428571,0,29577
"STU000258",2016,"Female","White",0,0,0,0,1,2.65060467590636,1,0,"Standard",0,0,0,0,1,0.75,10465.4761904762,0,42542
"STU000259",2016,"Female","AmericanIndian",0,1,0,1,0,2.65994972100486,0,0,"Standard",1,1,0,0,1,0.285714285714286,19758.375,0,46881
"STU000260",2016,"Male","MultiRacial",0,1,0,1,1,3.35668046797943,1,0,"Standard",1,0,1,0,1,0.25,15925,0,25930
"STU000261",2016,"Female","White",0,1,1,0,0,3.205691758262,0,1,"Standard",1,0,0,1,1,0.75,16084.7142857143,1,69605
"STU000262",2016,"Male","White",0,1,0,0,0,2.33350593248123,0,0,"Standard",0,0,0,0,1,0.821428571428571,11276.2173913043,1,51053
"STU000263",2016,"Male","Asian",1,0,0,0,1,2.8842660910642,1,0,"Standard",1,1,0,0,1,0.321428571428571,16700.1111111111,1,70864
"STU000264",2016,"Female","Hispanic",0,0,1,0,1,1.4017385810502,1,0,"Standard",0,0,0,0,1,0.321428571428571,11083.7777777778,0,0
"STU000265",2016,"Male","White",1,0,0,0,0,3.05033108533928,0,0,"Standard",0,0,0,0,1,0.714285714285714,9093.7,0,23416
"STU000266",2016,"Male","AmericanIndian",0,1,0,0,1,2.46526927669339,1,0,"Standard",1,0,0,1,1,0.142857142857143,14159,0,0
"STU000267",2016,"Female","White",1,0,0,0,0,2.13038791552287,0,0,"Standard",0,0,0,0,1,0.464285714285714,9773.46153846154,0,19848
"STU000268",2016,"Female","Other",1,1,0,1,0,1.97414410268868,0,0,"Standard",1,1,0,0,1,0.75,21646.1428571429,0,68213
"STU000269",2016,"Male","White",1,1,1,0,1,2.18717039763148,1,0,"Standard",1,1,0,0,1,0.392857142857143,17189.3636363636,0,19214
"STU000270",2016,"Male","Black",0,0,0,0,1,3.02897632114829,1,0,"NonCompletion",0,0,0,0,1,0.571428571428571,11171.8125,1,58449
"STU000271",2016,"Male","White",1,0,0,0,0,2.71194302309429,0,0,"Standard",1,0,0,1,1,0.75,10101.2857142857,0,35260
"STU000272",2016,"Male","Hispanic",1,0,0,1,0,2.30701062516607,0,0,"Standard",0,0,0,0,1,0.535714285714286,10834.4,0,25236
"STU000273",2016,"Female","White",0,0,0,1,0,2.76212849018122,0,1,"Standard",1,0,0,1,1,0.607142857142857,19577.1176470588,1,78337
"STU000274",2016,"Female","Black",0,1,0,1,1,1.98713734974386,1,0,"Standard",0,0,0,0,1,0.642857142857143,12368,1,63571
"STU000275",2016,"Male","Hispanic",1,0,0,0,1,2.48950376993091,1,0,"Standard",0,0,0,0,1,0.0714285714285714,14008.5,0,28017
"STU000276",2016,"Male","White",1,1,0,0,0,3.32472909563538,0,1,"Standard",1,0,0,1,1,0.25,17515.7142857143,1,80080
"STU000277",2016,"Male","White",1,1,0,0,1,1.3280984679274,1,0,"NonCompletion",0,0,0,0,1,0.642857142857143,11689.3888888889,0,19821
"STU000278",2016,"Female","Hispanic",0,0,0,0,0,2.86135629067464,0,1,"Standard",0,0,0,0,1,0.392857142857143,12538.9090909091,0,43235
"STU000279",2016,"Female","White",0,1,0,0,0,2.13311525664275,0,0,"Standard",1,1,1,0,1,0.642857142857143,15235.6111111111,0,20769
"STU000280",2016,"Female","White",1,1,0,0,1,3.5738772688659,1,1,"Advanced",1,0,1,0,1,0.5,12023.2142857143,0,31291
"STU000281",2016,"Male","White",1,0,0,0,1,2.05851429762573,1,0,"Standard",0,0,0,0,1,0.214285714285714,14605.1666666667,0,44568
"STU000282",2016,"Male","White",0,0,0,0,0,3.40784159799182,0,0,"Standard",0,0,0,0,1,0.5,7329.64285714286,1,45511
"STU000283",2016,"Male","Black",1,1,1,0,1,2.0491443071288,1,0,"Standard",0,0,0,0,1,0.571428571428571,14227.1875,1,76951
"STU000284",2016,"Male","White",0,1,1,0,0,3.05072223062518,0,0,"Standard",0,0,0,0,1,0.571428571428571,14404.6875,1,67620
"STU000285",2016,"Male","White",0,1,0,0,1,NA,1,0,"Standard",1,0,1,0,0,0,NA,0,0
"STU000286",2016,"Male","White",0,0,0,0,1,2.26481731831957,1,0,"Standard",0,0,0,0,1,0.392857142857143,10795.0909090909,0,10556
"STU000287",2016,"Male","White",0,0,0,0,0,2.22069511905421,0,0,"Standard",0,0,0,0,1,0.357142857142857,10290.7,1,46016
"STU000288",2016,"Female","White",0,0,1,0,1,2.77753454506615,1,1,"Standard",1,0,0,1,0,0,NA,0,0
"STU000289",2016,"Female","White",0,0,0,0,0,3.8517304140715,0,0,"Advanced",1,0,0,1,1,0.714285714285714,12702.6,0,35795
"STU000290",2016,"Female","White",1,1,0,0,0,3.06782330501322,0,0,"Standard",1,0,0,1,1,0.107142857142857,22894.3333333333,0,68683
"STU000291",2016,"Female","White",0,0,0,0,0,3.19712788346128,0,0,"Standard",1,0,0,1,1,0.321428571428571,10523.3333333333,0,14736
"STU000292",2016,"Female","White",0,1,0,0,0,3.88008865924159,0,0,"Advanced",1,0,0,1,1,0.5,15871.4285714286,0,27309
"STU000293",2016,"Female","Black",1,0,0,0,1,2.09564969001939,1,0,"Standard",0,0,0,0,1,0.607142857142857,10552.2941176471,0,28738
"STU000294",2016,"Male","MultiRacial",1,0,0,0,1,1.91186196566617,1,0,"Standard",0,0,0,0,1,0.535714285714286,11696.6666666667,1,63618
"STU000295",2016,"Male","White",1,1,1,0,1,2.23330176298347,1,0,"Standard",1,0,1,0,1,0.428571428571429,14099.6666666667,0,36632
"STU000296",2016,"Female","Hispanic",1,0,0,0,0,2.65493679468251,0,1,"Standard",1,0,1,0,1,0.214285714285714,15123.5,1,64412
"STU000297",2016,"Female","White",0,0,0,0,1,1.9056373266456,1,0,"Standard",0,0,0,0,1,0.464285714285714,10106.6923076923,0,23024
"STU000298",2016,"Female","Black",0,0,0,0,0,NA,0,0,"Standard",0,0,0,0,1,0.714285714285714,9253.6,1,46662
"STU000299",2016,"Female","White",0,0,1,0,0,2.05725851344538,0,0,"Standard",0,0,0,0,1,0.428571428571429,11000.5,1,49005
"STU000300",2016,"Male","White",0,0,0,0,1,2.60827401915118,1,0,"Standard",1,0,0,1,1,0.357142857142857,8912.5,0,27632
"STU000301",2016,"Male","White",0,1,0,1,0,3.09157217980901,0,0,"Standard",0,0,0,0,1,0.571428571428571,10064.4375,1,47756
"STU000302",2016,"Female","White",0,0,1,0,0,2.22300369397477,0,1,"Standard",1,1,0,0,1,0.607142857142857,17622.8823529412,0,61000
"STU000303",2016,"Male","MultiRacial",1,0,0,1,0,3.1885547767324,0,1,"Standard",0,0,0,0,1,0.285714285714286,8722,0,25291
"STU000304",2016,"Male","Hispanic",0,0,0,0,1,2.64121947202044,1,0,"Standard",1,1,1,0,1,0.392857142857143,13570.4545454545,1,67217
"STU000305",2016,"Female","White",1,0,0,1,0,3.10550052507571,0,0,"Standard",0,0,0,0,1,0.607142857142857,12995.6470588235,0,28394
"STU000306",2016,"Male","Hispanic",0,1,0,0,1,2.24917179427096,1,0,"Standard",0,0,0,0,1,0.142857142857143,11552.5,1,46210
"STU000307",2016,"Female","Hispanic",1,1,0,0,0,3.08005509050561,0,1,"Standard",0,0,0,0,1,0.5,10447,0,11063
"STU000308",2016,"Female","White",1,1,0,0,0,3.47789938945387,0,1,"Standard",1,0,0,1,1,0.321428571428571,21487,0,67762
"STU000309",2016,"Male","Black",0,0,0,0,0,2.00494387920553,0,0,"Standard",0,0,0,0,1,0.642857142857143,13723.8333333333,0,43444
"STU000310",2016,"Female","White",1,1,0,0,0,2.4094473604834,0,0,"NonCompletion",0,0,0,0,1,0.857142857142857,9470.16666666667,1,45585
"STU000311",2016,"Female","Hispanic",0,0,1,0,0,1.99424908917135,0,0,"Standard",0,0,0,0,1,0.392857142857143,12721.0909090909,1,56436
"STU000312",2016,"Female","MultiRacial",1,0,0,0,0,2.37020685774585,0,0,"Standard",0,0,0,0,1,0.464285714285714,7770.07692307692,0,33808
"STU000313",2016,"Male","White",1,1,0,0,0,2.23083376778394,0,1,"Standard",0,0,0,0,1,0.5,8208.71428571429,0,26463
"STU000314",2016,"Female","Hispanic",0,1,0,1,0,2.83232133194415,0,0,"Standard",0,0,0,0,1,0.642857142857143,12224.3333333333,0,38996
"STU000315",2016,"Male","White",1,1,0,0,0,3.11488180703571,0,0,"Standard",0,0,0,0,1,0.5,14982.1428571429,0,53565
"STU000316",2016,"Female","White",0,0,0,1,0,2.71476559732665,0,0,"Standard",0,0,0,0,1,0.607142857142857,10588.2352941176,0,36950
"STU000317",2016,"Female","White",0,0,0,0,0,2.79803907790717,0,0,"Standard",1,0,0,1,1,0.607142857142857,9531.94117647059,1,47371
"STU000318",2016,"Male","Hispanic",0,1,0,0,0,3.47256463062064,0,0,"Standard",1,1,0,0,1,0.535714285714286,14203.2,0,27338
"STU000319",2016,"Female","White",1,0,0,1,0,3.74473925605625,0,0,"Advanced",1,0,0,1,0,0,NA,0,0
"STU000320",2016,"Male","White",0,0,0,0,0,1.75696549025285,0,0,"Standard",1,1,0,0,1,0.464285714285714,20397.7692307692,1,79879
"STU000321",2016,"Female","Hispanic",0,0,0,0,0,2.53479268224686,0,0,"Standard",0,0,0,0,1,0.0714285714285714,16672.5,0,0
"STU000322",2016,"Female","White",0,0,1,0,0,3.40829195481622,0,0,"Standard",1,0,0,1,1,0.464285714285714,18559.3846153846,0,61468
"STU000323",2016,"Female","White",0,0,1,0,1,NA,1,0,"NonCompletion",0,0,0,0,1,0.642857142857143,8839.55555555555,0,35743
"STU000324",2016,"Male","Hispanic",0,0,0,0,1,3.21717424670635,1,1,"Standard",1,0,0,1,1,0.25,20334.4285714286,0,68692
"STU000325",2016,"Female","Black",0,0,0,0,0,2.14914817581743,0,0,"Standard",1,0,1,0,1,0.25,15498,0,10330
"STU000326",2016,"Male","White",0,1,0,0,0,3.24904983381072,0,0,"Standard",1,0,1,1,1,0.464285714285714,13510.5384615385,0,23513
"STU000327",2016,"Male","MultiRacial",0,0,1,0,0,3.20113026854148,0,0,"Standard",1,0,0,1,1,0.642857142857143,22537.0555555556,0,85105
"STU000328",2016,"Male","Hispanic",0,0,0,0,1,3.73139250965679,1,0,"Advanced",1,0,0,1,1,0.107142857142857,23582.6666666667,0,44387
"STU000329",2016,"Female","Hispanic",0,1,0,0,1,NA,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000330",2016,"Female","Hispanic",1,0,0,1,1,1.72347687364396,1,0,"Standard",0,0,0,0,1,0.392857142857143,7272.72727272727,0,12631
"STU000331",2016,"Male","White",1,1,1,1,0,3.90215727877212,0,0,"Advanced",1,0,0,1,1,0.785714285714286,19866.8636363636,1,105529
"STU000332",2016,"NonBinary_Other","Other",0,0,0,0,0,2.59128474161323,0,0,"Standard",0,0,0,0,1,0.785714285714286,10864.3636363636,0,41199
"STU000333",2016,"Male","Asian",0,1,1,0,0,2.46211123195264,0,0,"Standard",1,0,1,0,1,0.571428571428571,13853.3125,1,47148
"STU000334",2016,"Female","White",0,0,1,0,1,1.50796621841836,1,0,"Standard",0,0,0,0,1,0.535714285714286,12073.6,1,59619
"STU000335",2016,"Male","MultiRacial",0,0,0,0,0,2.93142012597087,0,0,"Standard",0,0,0,0,1,0.321428571428571,10840.7777777778,0,21749
"STU000336",2016,"Male","White",1,1,0,0,0,2.86167988333666,0,0,"Standard",1,1,1,0,1,0.535714285714286,15452.4,1,91393
"STU000337",2016,"Male","Hispanic",0,1,0,0,1,2.32006341515056,1,1,"Standard",0,0,0,0,1,0.571428571428571,14577.375,0,63598
"STU000338",2016,"Female","White",0,0,0,0,0,3.53795207083847,0,1,"Advanced",0,0,0,0,1,0.0714285714285714,17273.5,0,34547
"STU000339",2016,"Female","Hispanic",1,1,0,0,1,2.92563565919051,1,0,"Standard",1,0,1,0,1,0.571428571428571,11481.75,1,56359
"STU000340",2016,"Male","White",0,0,0,0,0,NA,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000341",2016,"Female","Hispanic",0,0,0,0,1,2.06843017874448,1,0,"NonCompletion",0,0,0,0,1,0.714285714285714,16856.85,0,34449
"STU000342",2016,"Female","Hispanic",0,1,0,1,0,2.15070913729447,0,0,"Standard",0,0,0,0,1,0.535714285714286,12691.0666666667,1,59289
"STU000343",2016,"Male","Hispanic",1,0,0,0,1,2.8852926199376,1,0,"Standard",0,0,0,0,1,0.607142857142857,9861.11764705882,0,0
"STU000344",2016,"Male","White",1,1,1,0,0,3.10784584157552,0,0,"Standard",1,0,1,0,1,0.285714285714286,11546.125,0,18182
"STU000345",2016,"Female","Hispanic",1,1,0,0,1,1.94865989943628,1,0,"NonCompletion",0,0,0,0,1,0.75,10190.9047619048,0,16599
"STU000346",2016,"Female","White",0,0,0,0,0,3.81806238198008,0,1,"Advanced",1,0,0,1,1,0.428571428571429,14307.4166666667,0,26897
"STU000347",2016,"Male","White",1,1,0,0,1,2.62354462362632,1,0,"Standard",0,0,0,0,1,0.857142857142857,7291.29166666667,1,44586
"STU000348",2016,"Male","White",0,0,0,0,1,3.15917250043375,1,0,"Standard",1,0,0,1,1,0.178571428571429,12846.6,0,25436
"STU000349",2016,"Female","Asian",1,1,0,0,0,2.28775335380363,0,0,"Standard",0,0,0,0,1,0.571428571428571,9895.625,0,0
"STU000350",2016,"Male","White",0,1,0,0,0,3.40406152808164,0,0,"Standard",0,0,0,0,1,0.214285714285714,17843,0,0
"STU000351",2016,"Male","Black",1,0,0,0,1,2.44788716451863,1,0,"Standard",0,0,0,0,1,0.535714285714286,9864.8,0,13278
"STU000352",2016,"Male","White",1,0,0,0,0,3.06658940409737,0,0,"Standard",1,0,0,1,1,0.357142857142857,14681.7,0,18086
"STU000353",2016,"Male","Hispanic",1,0,1,0,0,3.23407737658181,0,1,"Standard",0,0,0,0,1,0.642857142857143,12424.3888888889,0,26800
"STU000354",2016,"Female","White",1,1,0,0,0,2.18350334452315,0,0,"Standard",0,0,0,0,1,0.571428571428571,13228.3125,0,49421
"STU000355",2016,"Male","White",1,1,0,0,0,2.67993715574929,0,0,"Standard",1,1,0,0,1,0.571428571428571,20083.5,0,24156
"STU000356",2016,"Female","Black",0,1,0,0,0,3.20402329341229,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000357",2016,"Male","AmericanIndian",1,0,0,0,1,1.29191582050051,1,0,"Standard",0,0,0,0,1,0.785714285714286,10155.7272727273,1,48417
"STU000358",2016,"Female","White",0,1,0,1,0,3.50384811174787,0,0,"Advanced",1,0,1,0,1,0.392857142857143,13583.6363636364,1,48922
"STU000359",2016,"Male","MultiRacial",0,0,0,0,1,3.86049547343247,1,1,"Advanced",1,0,0,1,1,0.714285714285714,13220.65,0,51519
"STU000360",2016,"Female","White",1,1,0,0,1,3.01921721348437,1,0,"Standard",1,0,1,0,1,0.5,16798.3571428571,0,41630
"STU000361",2016,"Female","Other",1,1,0,0,0,2.43538840162563,0,0,"Standard",0,0,0,0,1,0.5,11673.5714285714,0,22590
"STU000362",2016,"Male","White",0,0,1,0,0,2.46598541203373,0,0,"Standard",0,0,0,0,1,0.464285714285714,13439.4615384615,0,47722
"STU000363",2016,"Female","MultiRacial",0,0,0,1,0,2.44571401156695,0,0,"Standard",0,0,0,0,1,0.535714285714286,8905.53333333333,0,17535
"STU000364",2016,"Female","Black",0,1,0,0,1,2.66745481809379,1,0,"Standard",0,0,0,0,1,0.321428571428571,9066.88888888889,0,0
"STU000365",2016,"Male","White",0,0,1,1,1,1.80672020785419,1,0,"NonCompletion",0,0,0,0,0,0,NA,0,0
"STU000366",2016,"Female","White",1,0,1,0,0,2.43708436960714,0,0,"Standard",1,0,1,0,1,0.5,17271.2142857143,0,59633
"STU000367",2016,"Female","White",0,1,0,0,0,2.20748716878072,0,0,"Standard",0,0,0,0,1,0.571428571428571,12165.3125,1,45993
"STU000368",2016,"Male","MultiRacial",0,0,0,0,0,2.85797773136681,0,0,"Standard",0,0,0,0,1,0.535714285714286,8135.93333333333,0,12442
