"student_id","cohort_hs_grad","sex","race_ethnicity","rural_flag","first_gen","iep_flag","ell_flag","frpl"
"STU000520",2016,"Female","White",1,1,0,0,1
"STU000521",2016,"Female","White",0,1,1,1,0
"STU000522",2016,"Female","Hispanic",0,0,0,1,0
"STU000523",2016,"Female","Hispanic",0,1,0,0,0
"STU000524",2016,"Male","White",0,1,0,0,0
"STU000525",2016,"Female","Black",0,1,0,0,0
"STU000526",2016,"Female","Hispanic",0,0,0,0,1
"STU000527",2016,"Male","Hispanic",0,0,0,0,1
"STU000528",2016,"Female","Hispanic",1,0,0,0,1
"STU000529",2016,"Male","White",0,0,0,1,1
"STU000530",2016,"Female","Asian",0,0,0,1,1
"STU000531",2016,"Female","White",0,1,0,1,1
"STU000532",2016,"Male","Asian",0,1,0,0,1
"STU000533",2016,"Male","Black",0,0,0,0,0
"STU000534",2016,"Male","Black",0,1,0,0,0
"STU000535",2016,"Male","Asian",0,0,0,1,0
"STU000536",2016,"Female","White",1,1,0,0,0
"STU000537",2016,"Female","Black",0,0,0,0,1
"STU000538",2016,"Male","MultiRacial",1,1,1,0,0
"STU000539",2016,"Male","MultiRacial",0,1,0,0,1
"STU000540",2016,"Female","Hispanic",1,0,0,0,1
"STU000541",2016,"Female","White",1,0,0,0,0
"STU000542",2016,"Male","Hispanic",0,1,0,0,1
"STU000543",2016,"Female","MultiRacial",1,0,0,0,0
"STU000544",2016,"Male","Black",1,1,0,0,1
"STU000545",2016,"Female","Black",0,0,0,1,1
"STU000546",2016,"Female","Hispanic",0,0,0,0,1
"STU000547",2016,"Female","AmericanIndian",1,0,0,0,0
"STU000548",2016,"Male","Other",0,0,0,0,0
"STU000549",2016,"Female","Hispanic",0,1,0,0,1
"STU000550",2016,"Female","White",1,1,0,0,0
"STU000551",2016,"Male","Hispanic",0,0,0,0,0
"STU000552",2016,"Female","White",1,0,0,0,0
"STU000553",2016,"Female","Black",0,1,0,0,1
"STU000554",2016,"Female","Black",1,0,0,0,0
"STU000555",2016,"Female","Black",0,1,0,0,0
"STU000556",2016,"Female","AmericanIndian",0,0,0,0,0
"STU000557",2016,"Male","Hispanic",0,0,0,0,0
"STU000558",2016,"Male","Hispanic",0,0,0,0,0
"STU000559",2016,"Female","MultiRacial",0,0,0,0,0
"STU000560",2016,"Male","Hispanic",0,0,0,0,1
"STU000561",2016,"Female","White",0,0,1,0,0
"STU000562",2016,"Male","White",1,1,1,0,1
"STU000563",2016,"Female","White",0,1,0,0,0
"STU000564",2016,"Male","White",0,0,0,0,0
"STU000565",2016,"Female","Black",0,1,0,0,0
"STU000566",2016,"Female","White",0,1,1,0,0
"STU000567",2016,"Female","White",0,0,0,0,1
"STU000568",2016,"Male","Hispanic",0,1,0,0,1
"STU000569",2016,"Male","Asian",0,0,0,0,0
"STU000570",2016,"Female","White",1,1,0,0,0
"STU000571",2016,"NonBinary_Other","Asian",1,0,0,0,0
"STU000572",2016,"Male","White",0,0,0,0,0
"STU000573",2016,"Male","Hispanic",0,1,0,0,1
"STU000574",2016,"Male","White",1,0,0,0,1
"STU000575",2016,"Female","White",0,1,0,0,0
"STU000576",2016,"Female","Asian",1,0,0,0,1
"STU000577",2016,"Male","Asian",0,1,0,0,0
"STU000578",2016,"Male","White",0,1,1,0,0
"STU000579",2016,"Female","White",1,1,0,0,1
"STU000580",2016,"Male","AmericanIndian",1,0,0,1,1
"STU000581",2016,"Male","White",0,1,0,0,1
"STU000582",2016,"Male","White",0,0,0,0,0
"STU000583",2016,"Male","MultiRacial",0,1,1,0,1
"STU000584",2016,"Female","White",0,0,1,1,0
"STU000585",2016,"Male","White",0,0,0,0,1
"STU000586",2016,"Female","White",0,1,0,0,0
"STU000587",2016,"Female","White",0,0,0,0,0
"STU000588",2016,"Female","White",0,0,0,0,1
"STU000589",2016,"Female","White",0,0,0,0,1
"STU000590",2016,"Male","White",0,1,0,0,1
"STU000591",2016,"Male","White",1,0,0,0,1
"STU000592",2016,"Female","White",0,1,0,0,0
"STU000593",2016,"Female","White",0,0,0,0,1
"STU000594",2016,"Female","White",0,1,0,0,0
"STU000595",2016,"Female","Asian",0,0,0,0,0
"STU000596",2016,"Male","White",0,0,0,0,1
"STU000597",2016,"Male","MultiRacial",1,0,0,0,0
"STU000598",2016,"Male","White",1,1,1,0,0
"STU000599",2016,"Male","White",0,1,0,0,1
"STU000600",2016,"Male","White",0,0,1,1,0
"STU000601",2016,"Female","Hispanic",0,0,0,0,1
"STU000602",2016,"Male","White",0,1,0,0,1
"STU000603",2016,"Male","Hispanic",0,0,0,0,0
"STU000604",2016,"Male","White",1,1,0,0,0
"STU000605",2016,"Male","White",1,0,0,1,0
"STU000606",2016,"NonBinary_Other","Black",0,0,0,0,1
"STU000607",2016,"Male","Hispanic",1,0,0,0,1
"STU000608",2016,"Male","Black",0,0,0,0,1
"STU000609",2016,"Female","Black",0,1,0,0,0
"STU000610",2016,"Female","Hispanic",1,1,1,0,1
"STU000611",2016,"Male","Hispanic",1,1,0,0,0
"STU000612",2016,"Male","White",0,0,0,0,1
"STU000613",2016,"Male","Asian",0,0,0,0,0
"STU000614",2016,"Male","Asian",0,0,0,0,0
"STU000615",2016,"Male","White",1,0,0,0,0
"STU000616",2016,"Male","White",0,0,0,0,0
"STU000617",2016,"Male","Hispanic",0,1,0,0,0
"STU000618",2016,"Male","Asian",0,0,0,0,0
"STU000619",2016,"Male","White",1,0,0,1,0
"STU000620",2016,"Female","White",0,0,0,0,1
"STU000621",2016,"Male","MultiRacial",1,0,0,0,1
"STU000622",2016,"Male","Hispanic",0,1,0,0,0
"STU000623",2016,"NonBinary_Other","Hispanic",1,0,0,0,1
"STU000624",2016,"Male","Hispanic",1,1,0,0,1
"STU000625",2016,"Female","White",0,0,1,0,1
"STU000626",2016,"Female","Hispanic",0,1,0,0,1
"STU000627",2016,"Female","White",0,1,0,0,1
"STU000628",2016,"Female","White",0,0,0,0,1
"STU000629",2016,"Male","Black",0,0,0,0,0
"STU000630",2016,"Female","White",1,0,1,0,0
"STU000631",2016,"Female","White",0,1,0,0,0
"STU000632",2016,"NonBinary_Other","White",1,0,1,0,1
"STU000633",2016,"Male","AmericanIndian",0,1,0,0,1
"STU000634",2016,"Female","MultiRacial",0,0,0,0,0
"STU000635",2016,"Male","White",1,0,0,0,0
"STU000636",2016,"Female","Hispanic",1,0,0,0,1
"STU000637",2016,"Female","Hispanic",0,0,0,0,1
"STU000638",2016,"Female","Black",0,1,0,0,1
"STU000639",2016,"Male","Black",0,1,0,0,1
"STU000640",2016,"Male","Hispanic",0,0,0,0,1
"STU000641",2016,"Female","White",0,0,1,0,0
"STU000642",2016,"Male","Hispanic",1,0,0,0,1
"STU000643",2016,"Male","White",1,1,0,0,0
"STU000644",2016,"Male","Hispanic",1,0,0,0,1
"STU000645",2016,"Female","Hispanic",1,1,0,0,0
"STU000646",2016,"Female","White",0,0,0,0,0
"STU000647",2016,"Male","AmericanIndian",0,0,0,0,0
"STU000648",2016,"Female","MultiRacial",1,0,0,0,1
"STU000649",2016,"Male","Hispanic",0,1,1,0,0
"STU000650",2016,"Female","Black",0,0,0,0,0
"STU000651",2016,"Male","White",0,0,0,0,1
"STU000652",2016,"Female","MultiRacial",0,0,0,0,0
"STU000653",2016,"NonBinary_Other","White",1,1,0,0,0
"STU000654",2016,"Male","Hispanic",1,0,1,0,1
"STU000655",2016,"Female","White",1,1,0,0,0
"STU000656",2016,"Male","Hispanic",0,0,0,0,1
"STU000657",2016,"Male","White",0,1,0,0,1
"STU000658",2016,"Male","Asian",0,0,0,1,1
"STU000659",2016,"Female","White",0,0,1,0,0
"STU000660",2016,"Female","White",1,1,1,0,1
"STU000661",2016,"Male","Black",0,0,0,0,1
"STU000662",2016,"Male","White",0,0,0,0,1
"STU000663",2016,"Male","Hispanic",0,0,1,0,1
"STU000664",2016,"Female","White",0,1,0,0,0
"STU000665",2016,"Female","White",0,0,0,0,1
"STU000666",2016,"Male","White",1,0,1,0,0
"STU000667",2016,"Female","MultiRacial",0,0,0,0,0
"STU000668",2016,"Female","White",1,0,0,0,0
"STU000669",2016,"Female","White",1,0,0,0,1
"STU000670",2016,"NonBinary_Other","AmericanIndian",1,0,0,0,1
"STU000671",2016,"Female","Asian",0,1,0,0,0
"STU000672",2016,"Female","Asian",1,1,0,0,0
"STU000673",2016,"Female","White",0,0,0,1,0
"STU000674",2016,"Female","White",0,1,0,0,0
"STU000675",2016,"Male","Black",0,1,0,0,1
"STU000676",2016,"Male","Asian",0,0,1,1,0
"STU000677",2016,"Male","Black",0,0,0,0,0
"STU000678",2016,"Male","Hispanic",0,0,0,0,0
"STU000679",2016,"Male","MultiRacial",1,0,1,0,0
"STU000680",2016,"Female","Hispanic",0,1,0,0,1
"STU000681",2016,"Male","White",1,0,0,0,0
"STU000682",2016,"Male","White",1,0,0,0,0
"STU000683",2016,"Male","MultiRacial",1,0,0,0,1
"STU000684",2016,"Female","Hispanic",0,0,0,0,1
"STU000685",2016,"Female","AmericanIndian",0,0,0,1,1
"STU000686",2016,"Female","Black",0,1,1,0,1
"STU000687",2016,"Female","White",0,1,0,0,0
"STU000688",2016,"Male","Hispanic",1,0,0,0,1
"STU000689",2016,"Male","White",0,1,0,0,1
"STU000690",2016,"Female","Hispanic",0,0,0,0,1
"STU000691",2016,"Female","White",0,1,0,0,0
"STU000692",2016,"NonBinary_Other","Black",0,1,1,1,1
"STU000693",2016,"Female","White",1,1,0,0,1
"STU000694",2016,"Female","White",0,0,0,0,0
"STU000695",2016,"Male","Other",0,1,0,0,0
"STU000696",2016,"Male","White",0,0,0,0,1
"STU000697",2016,"Male","Hispanic",0,1,0,0,0
"STU000698",2016,"Female","Hispanic",1,1,0,0,1
"STU000699",2016,"Female","Hispanic",0,0,0,0,1
"STU000700",2016,"Female","White",1,1,0,0,0
"STU000701",2016,"Male","Asian",0,0,0,0,0
"STU000702",2016,"Male","Hispanic",1,0,0,0,0
"STU000703",2016,"Male","Hispanic",1,1,0,0,0
"STU000704",2016,"Female","White",1,0,0,0,0
"STU000705",2016,"Male","MultiRacial",1,0,0,1,0
"STU000706",2016,"Female","Hispanic",0,0,0,0,0
"STU000707",2016,"Female","Hispanic",0,0,0,0,0
"STU000708",2016,"Male","Asian",0,1,0,0,0
"STU000709",2016,"Male","Hispanic",0,0,0,0,1
"STU000710",2016,"Male","White",1,0,0,0,0
"STU000711",2016,"Male","White",0,1,0,0,1
"STU000712",2016,"Female","White",0,0,1,0,0
"STU000713",2016,"Female","White",0,0,0,0,0
"STU000714",2016,"NonBinary_Other","Hispanic",0,1,0,0,0
"STU000715",2016,"Male","Hispanic",0,0,0,1,1
"STU000716",2016,"Female","MultiRacial",1,0,1,0,1
"STU000717",2016,"Male","White",0,1,0,0,0
"STU000718",2016,"Female","MultiRacial",1,0,0,0,0
"STU000719",2016,"Male","White",0,0,0,0,0
"STU000720",2016,"Male","Hispanic",1,1,0,0,1
"STU000721",2016,"Female","White",0,0,0,0,0
"STU000722",2016,"Female","Asian",0,0,1,0,0
"STU000723",2016,"Female","Other",0,0,1,0,1
"STU000724",2016,"Female","Hispanic",0,1,0,0,0
"STU000725",2016,"Male","White",0,0,1,0,0
"STU000726",2016,"Male","MultiRacial",0,0,0,0,1
"STU000727",2016,"Male","White",0,1,1,0,0
"STU000728",2016,"Female","Hispanic",1,1,0,0,0
"STU000729",2016,"Female","Asian",0,1,0,0,0
"STU000730",2016,"Male","Asian",1,1,0,0,0
"STU000731",2016,"Female","White",1,1,0,0,0
"STU000732",2016,"Male","Asian",0,1,0,0,1
"STU000733",2016,"Female","Asian",0,1,0,0,0
"STU000734",2016,"Male","AmericanIndian",0,1,0,0,1
"STU000735",2016,"Female","White",0,0,1,0,0
"STU000736",2016,"Male","Black",0,0,0,0,1
"STU000737",2016,"Male","White",1,0,0,0,1
"STU000738",2016,"Female","Other",1,1,1,0,0
"STU000739",2016,"Male","Hispanic",1,1,0,0,0
"STU000740",2016,"Female","Asian",0,1,0,0,1
"STU000741",2016,"Male","White",0,0,0,0,0
"STU000742",2016,"Male","Black",0,0,0,0,1
"STU000743",2016,"Female","White",1,0,0,0,1
"STU000744",2016,"Female","White",1,1,0,0,1
"STU000745",2016,"Male","White",0,0,0,1,1
"STU000746",2016,"Male","AmericanIndian",0,0,0,0,0
"STU000747",2016,"NonBinary_Other","MultiRacial",0,0,0,0,1
"STU000748",2016,"Female","AmericanIndian",0,0,0,0,1
"STU000749",2016,"Male","MultiRacial",1,1,1,0,0
"STU000750",2016,"Female","White",0,1,0,0,1
"STU000751",2016,"Male","White",0,0,0,0,0
"STU000752",2016,"Female","Hispanic",0,1,0,1,0
"STU000753",2016,"Male","White",0,1,0,0,0
"STU000754",2016,"Female","Asian",1,0,1,0,0
"STU000755",2016,"Male","Other",1,0,0,0,0
"STU000756",2016,"Male","White",0,0,0,0,0
"STU000757",2016,"Female","White",1,0,0,0,0
"STU000758",2016,"Female","White",0,0,0,0,1
"STU000759",2016,"Male","White",0,1,0,0,0
"STU000760",2016,"Male","Hispanic",0,0,0,0,1
"STU000761",2016,"Female","MultiRacial",0,0,1,0,0
"STU000762",2016,"Female","Black",0,1,0,0,0
"STU000763",2016,"Female","Asian",0,0,0,0,1
"STU000764",2016,"Male","Hispanic",0,1,0,0,0
"STU000765",2016,"Female","Hispanic",0,0,0,0,1
"STU000766",2016,"Female","MultiRacial",0,0,0,0,1
"STU000767",2016,"Female","White",0,1,0,0,0
"STU000768",2016,"Female","AmericanIndian",0,1,0,0,1
"STU000769",2016,"Male","Black",0,1,0,1,1
"STU000770",2016,"Male","White",0,1,0,0,0
"STU000771",2016,"Female","White",0,1,0,0,0
"STU000772",2016,"Female","White",1,1,1,0,0
"STU000773",2016,"Female","Hispanic",0,1,1,1,0
"STU000774",2016,"NonBinary_Other","White",0,1,0,0,1
"STU000775",2016,"Female","Black",1,0,1,0,1
"STU000776",2016,"Female","White",0,0,0,0,0
"STU000777",2016,"Female","White",0,1,0,1,0
"STU000778",2016,"Male","White",0,1,0,0,0
"STU000779",2016,"Male","White",0,0,1,0,0
"STU000780",2016,"Male","Black",0,0,0,0,1
"STU000781",2016,"Male","White",0,1,0,0,0
"STU000782",2016,"Male","Asian",1,0,0,0,1
"STU000783",2016,"Male","White",0,0,0,0,0
"STU000784",2016,"Male","Hispanic",0,1,0,0,1
"STU000785",2016,"Male","Hispanic",0,1,0,0,1
"STU000786",2016,"NonBinary_Other","White",1,0,0,1,0
"STU000787",2016,"Male","MultiRacial",1,0,0,0,0
"STU000788",2016,"NonBinary_Other","White",0,0,0,0,1
"STU000789",2016,"Female","White",0,0,1,0,0
"STU000790",2016,"Male","Hispanic",0,0,1,0,1
"STU000791",2016,"Female","White",0,1,0,0,0
"STU000792",2016,"Male","Hispanic",1,0,1,0,1
"STU000793",2016,"Female","Black",1,1,1,0,0
"STU000794",2016,"Female","Black",0,1,0,1,0
"STU000795",2016,"Female","Black",0,0,0,0,0
"STU000796",2016,"Female","Asian",0,0,0,0,0
"STU000797",2016,"Male","White",0,1,0,0,0
"STU000798",2016,"Female","White",0,1,0,0,0
"STU000799",2016,"Male","White",0,0,0,0,1
"STU000800",2016,"Male","Asian",0,1,0,0,0
"STU000801",2016,"Female","White",0,1,0,0,1
"STU000802",2016,"Female","Black",0,0,0,0,1
"STU000803",2016,"Male","White",1,1,0,0,0
"STU000804",2016,"Female","Asian",0,1,0,0,0
"STU000805",2016,"Male","Black",1,1,1,0,1
"STU000806",2016,"Female","AmericanIndian",0,0,0,0,1
"STU000807",2016,"Female","White",1,0,0,0,0
"STU000808",2016,"Female","Asian",0,1,0,0,1
"STU000809",2016,"Female","Hispanic",1,0,0,1,0
"STU000810",2016,"Female","Hispanic",0,0,0,0,1
"STU000811",2016,"Female","Asian",0,0,0,0,0
"STU000812",2016,"Female","White",0,0,0,0,0
"STU000813",2016,"Male","White",0,0,0,0,0
"STU000814",2016,"Male","Hispanic",1,0,0,0,1
"STU000815",2016,"Female","White",0,1,0,0,0
"STU000816",2016,"Male","AmericanIndian",0,1,1,0,1
"STU000817",2016,"Female","White",0,0,1,0,0
"STU000818",2016,"Male","Black",0,0,0,0,1
"STU000819",2016,"Female","White",0,0,1,0,0
"STU000820",2016,"Female","White",0,0,0,0,0
"STU000821",2016,"Female","Black",1,0,0,0,1
"STU000822",2016,"Male","White",0,0,0,0,1
"STU000823",2016,"Female","White",0,0,0,0,0
"STU000824",2016,"Male","Hispanic",0,0,0,0,1
"STU000825",2016,"Female","Hispanic",0,1,0,0,0
"STU000826",2016,"Male","White",1,0,0,0,0
"STU000827",2016,"Female","White",1,0,0,0,0
"STU000828",2016,"Male","MultiRacial",1,0,0,0,1
"STU000829",2016,"Male","White",0,0,0,0,0
"STU000830",2016,"Male","Asian",0,0,1,0,1
"STU000831",2016,"Female","Hispanic",0,1,0,0,0
"STU000832",2016,"Male","White",0,1,1,0,0
"STU000833",2016,"Female","White",0,0,0,0,1
"STU000834",2016,"Female","White",0,0,0,0,0
"STU000835",2016,"Male","White",0,1,0,0,0
"STU000836",2016,"Female","White",0,1,0,1,0
"STU000837",2016,"Female","Hispanic",1,0,0,0,1
"STU000838",2016,"Female","White",0,0,1,0,0
"STU000839",2016,"Male","Hispanic",0,0,0,0,0
"STU000840",2016,"Male","White",0,0,0,0,1
"STU000841",2016,"Male","MultiRacial",0,0,0,0,1
"STU000842",2016,"Male","White",0,1,0,0,1
"STU000843",2016,"Male","Black",1,1,1,0,0
"STU000844",2016,"Male","Black",0,0,0,1,0
"STU000845",2016,"Female","White",0,0,0,0,1
"STU000846",2016,"Male","White",0,0,0,0,0
"STU000847",2016,"Male","Other",1,0,0,0,0
"STU000848",2016,"Female","White",1,1,0,0,1
"STU000849",2016,"Female","Asian",0,1,0,0,0
"STU000850",2016,"Female","Hispanic",0,0,0,0,0
"STU000851",2016,"Female","White",0,0,0,0,1
"STU000852",2016,"Female","White",0,0,1,0,0
"STU000853",2016,"Female","MultiRacial",0,1,0,0,1
"STU000854",2016,"Male","White",0,0,1,0,0
"STU000855",2016,"Male","White",1,1,1,0,1
"STU000856",2016,"Female","Hispanic",0,1,1,0,0
"STU000857",2016,"Male","AmericanIndian",0,0,0,0,1
"STU000858",2016,"Male","White",1,0,0,1,0
"STU000859",2016,"Male","White",0,0,0,0,0
"STU000860",2016,"Female","White",1,1,0,0,1
"STU000861",2016,"Male","Hispanic",0,1,1,0,1
"STU000862",2016,"Female","White",0,1,0,0,1
"STU000863",2016,"Male","White",1,0,1,0,0
"STU000864",2016,"Female","Hispanic",0,0,0,0,0
"STU000865",2016,"Female","White",1,1,0,0,0
"STU000866",2016,"Female","Black",0,1,0,0,1
"STU000867",2016,"Male","White",1,0,0,0,0
"STU000868",2016,"Female","White",0,1,0,0,0
"STU000869",2016,"NonBinary_Other","Hispanic",0,1,0,0,0
"STU000870",2016,"Female","White",0,1,0,0,1
"STU000871",2016,"Female","White",0,0,0,0,1
"STU000872",2016,"Male","White",0,0,1,1,0
"STU000873",2016,"Male","Hispanic",0,0,0,0,0
"STU000874",2016,"Female","White",0,1,0,1,0
"STU000875",2016,"Male","Hispanic",0,1,0,0,0
"STU000876",2016,"Male","Hispanic",1,1,0,0,0
"STU000877",2016,"Male","Hispanic",0,1,0,0,0
"STU000878",2016,"Female","Hispanic",0,1,0,0,0
"STU000879",2016,"Male","MultiRacial",1,0,0,0,1
"STU000880",2016,"Male","Hispanic",0,1,0,0,1
"STU000881",2016,"Male","White",0,0,0,0,0
"STU000882",2016,"Male","White",0,0,1,1,1
"STU000883",2016,"Female","White",0,0,0,1,0
"STU000884",2016,"Female","White",0,0,0,1,0
"STU000885",2016,"Male","Hispanic",1,0,0,0,1
"STU000886",2016,"Female","White",1,0,1,0,1
"STU000887",2016,"Female","White",0,1,1,0,0
"STU000888",2016,"Male","White",1,1,0,0,1
"STU000889",2016,"Female","Hispanic",0,0,0,0,1
"STU000890",2016,"Female","Hispanic",0,1,0,0,1
"STU000891",2016,"Male","White",0,1,0,0,1
"STU000892",2016,"Female","White",1,1,0,0,1
"STU000893",2016,"Female","White",0,1,0,0,0
"STU000894",2016,"Female","White",0,1,0,0,1
"STU000895",2016,"Male","AmericanIndian",1,1,0,0,0
"STU000896",2016,"Male","White",0,1,0,0,0
"STU000897",2016,"Male","White",0,0,0,0,0
"STU000898",2016,"Female","Hispanic",1,1,0,0,0
"STU000899",2016,"Female","AmericanIndian",1,1,0,0,1
"STU000900",2016,"Female","MultiRacial",0,0,0,0,1
"STU000901",2016,"Male","Hispanic",0,0,0,0,1
"STU000902",2016,"Female","White",1,1,0,0,0
"STU000903",2016,"Female","White",0,1,0,0,0
"STU000904",2016,"Female","White",0,1,0,0,0
"STU000905",2016,"Female","Asian",0,1,0,0,1
"STU000906",2016,"Female","White",1,0,0,0,0
"STU000907",2016,"Female","White",0,0,0,0,0
"STU000908",2016,"Female","White",0,0,0,1,0
"STU000909",2016,"Female","White",0,0,0,0,0
"STU000910",2016,"Male","Hispanic",0,0,0,0,0
"STU000911",2016,"Female","Asian",0,0,0,1,0
"STU000912",2016,"Male","White",0,0,0,0,0
"STU000913",2016,"Male","White",0,0,0,1,0
"STU000914",2016,"Female","Asian",0,0,0,0,0
"STU000915",2016,"Male","Hispanic",0,0,0,0,1
"STU000916",2016,"Male","Hispanic",0,0,0,1,1
"STU000917",2016,"Female","White",0,0,0,0,0
"STU000918",2016,"Male","White",0,0,0,0,0
"STU000919",2016,"Male","White",0,1,0,1,1
"STU000920",2016,"Male","Hispanic",1,1,0,0,1
"STU000921",2016,"Female","White",0,0,0,0,1
"STU000922",2016,"Male","Hispanic",0,1,0,0,1
"STU000923",2016,"Female","Asian",0,0,0,0,1
"STU000924",2016,"Male","MultiRacial",0,0,0,0,0
"STU000925",2016,"Female","White",0,0,0,0,0
"STU000926",2016,"Male","White",1,0,0,0,0
"STU000927",2016,"Male","Asian",0,0,0,0,0
"STU000928",2016,"Female","MultiRacial",1,0,0,0,0
"STU000929",2016,"Male","White",0,0,0,0,0
"STU000930",2016,"Male","Hispanic",0,1,0,0,0
"STU000931",2016,"Male","Black",0,0,0,0,1
"STU000932",2016,"Female","White",0,1,0,0,0
"STU000933",2016,"Male","Hispanic",1,0,0,0,1
"STU000934",2016,"Male","White",0,0,0,0,1
"STU000935",2016,"Female","White",0,1,1,0,1
"STU000936",2016,"Male","White",0,0,0,0,1
"STU000937",2016,"Male","Asian",0,0,0,0,0
"STU000938",2016,"Female","White",0,1,0,0,0
"STU000939",2016,"Male","White",1,0,0,0,0
"STU000940",2016,"Male","White",0,1,0,0,0
"STU000941",2016,"Male","Hispanic",0,1,1,0,1
"STU000942",2016,"Male","White",0,1,0,0,1
"STU000943",2016,"Female","Hispanic",1,0,0,0,0
"STU000944",2016,"Male","White",0,0,0,0,0
"STU000945",2016,"Female","White",0,0,1,0,0
"STU000946",2016,"Female","MultiRacial",0,0,0,0,1
"STU000947",2016,"Female","Hispanic",0,0,0,0,0
"STU000948",2016,"Female","White",0,1,0,0,1
"STU000949",2016,"Female","White",1,0,0,1,1
"STU000950",2016,"Male","Hispanic",0,0,0,0,0
"STU000951",2016,"Male","White",0,1,0,1,1
"STU000952",2016,"Male","Asian",0,0,1,1,1
"STU000953",2016,"Female","Hispanic",0,0,0,0,1
"STU000954",2016,"Male","Hispanic",1,0,0,0,1
"STU000955",2016,"Male","Hispanic",0,0,0,0,1
"STU000956",2016,"Male","Other",1,1,0,0,1
"STU000957",2016,"Male","Hispanic",1,1,1,1,1
"STU000958",2016,"Female","Hispanic",0,1,0,0,1
"STU000959",2016,"Female","MultiRacial",0,1,1,0,1
"STU000960",2016,"Female","White",1,0,0,0,1
"STU000961",2016,"Female","Asian",1,1,1,1,0
"STU000962",2016,"Male","Asian",0,0,0,0,1
"STU000963",2016,"Female","White",0,0,0,0,1
"STU000964",2016,"Male","White",0,1,0,0,0
"STU000965",2016,"Male","White",0,0,1,1,1
"STU000966",2016,"Female","White",0,1,0,0,0
"STU000967",2016,"Male","Hispanic",0,1,1,0,1
"STU000968",2016,"Female","Asian",0,0,0,0,0
"STU000969",2016,"Female","Black",1,1,0,1,1
"STU000970",2016,"Female","White",0,0,0,0,0
"STU000971",2016,"Female","Black",1,1,0,0,0
"STU000972",2016,"Female","White",1,0,0,0,1
"STU000973",2016,"Female","Hispanic",0,0,1,0,1
"STU000974",2016,"Female","Black",0,1,0,0,1
"STU000975",2016,"Male","White",0,1,0,0,0
"STU000976",2016,"Female","Black",0,0,0,0,0
"STU000977",2016,"Female","Other",0,0,0,0,1
"STU000978",2016,"Female","Asian",0,0,0,0,0
"STU000979",2016,"Male","Hispanic",0,1,0,0,0
"STU000980",2016,"NonBinary_Other","Asian",0,0,0,0,1
"STU000981",2016,"Male","White",0,0,0,0,1
"STU000982",2016,"Male","Asian",1,1,0,0,1
"STU000983",2016,"Male","MultiRacial",1,1,0,1,0
"STU000984",2016,"Female","Hispanic",1,0,0,0,1
"STU000985",2016,"Male","White",1,0,1,0,0
"STU000986",2016,"Female","White",1,1,1,0,1
"STU000987",2016,"Male","White",0,1,0,0,0
"STU000988",2016,"Female","Black",1,0,0,1,1
"STU000989",2016,"Female","Hispanic",0,0,0,0,1
"STU000990",2016,"Male","MultiRacial",1,0,0,1,0
"STU000991",2016,"NonBinary_Other","White",0,0,0,0,0
"STU000992",2016,"Male","White",0,1,0,0,0
"STU000993",2016,"Female","White",1,0,0,0,0
"STU000994",2016,"Female","White",0,0,1,0,0
"STU000995",2016,"Female","White",0,0,0,0,0
"STU000996",2016,"Male","White",0,0,0,0,0
"STU000997",2016,"Male","White",0,0,0,0,0
"STU000998",2016,"Male","Hispanic",0,1,1,0,1
"STU000999",2016,"Male","Hispanic",0,0,0,0,0
"STU001000",2016,"Male","White",1,0,0,0,0
"STU001001",2016,"Male","MultiRacial",1,0,0,0,0
"STU001002",2016,"Male","White",0,0,0,0,0
"STU001003",2016,"Male","Asian",0,0,0,0,1
"STU001004",2016,"Female","White",1,0,0,1,1
"STU001005",2016,"Female","White",0,1,0,0,0
"STU001006",2016,"NonBinary_Other","White",0,0,0,0,0
"STU001007",2016,"Female","Hispanic",0,0,0,0,0
