"student_id","quarter_number","calendar_quarter","quarterly_wages","employed"
"STU000025",25,"2023Q1",16466,1
"STU000025",26,"2023Q2",12653,1
"STU000025",27,"2023Q3",16350,1
"STU000025",28,"2023Q4",26247,1
"STU000026",1,"2017Q1",13484,1
"STU000026",2,"2017Q2",6968,1
"STU000026",3,"2017Q3",NA,0
"STU000026",4,"2017Q4",NA,0
"STU000026",5,"2018Q1",NA,0
"STU000026",6,"2018Q2",6547,1
"STU000026",7,"2018Q3",8418,1
"STU000026",8,"2018Q4",11789,1
"STU000026",9,"2019Q1",8750,1
"STU000026",10,"2019Q2",5898,1
"STU000026",11,"2019Q3",NA,0
"STU000026",12,"2019Q4",NA,0
"STU000026",13,"2020Q1",12788,1
"STU000026",14,"2020Q2",NA,0
"STU000026",15,"2020Q3",11092,1
"STU000026",16,"2020Q4",NA,0
"STU000026",17,"2021Q1",NA,0
"STU000026",18,"2021Q2",NA,0
"STU000026",19,"2021Q3",9916,1
"STU000026",20,"2021Q4",NA,0
"STU000026",21,"2022Q1",11646,1
"STU000026",22,"2022Q2",NA,0
"STU000026",23,"2022Q3",NA,0
"STU000026",24,"2022Q4",10412,1
"STU000026",25,"2023Q1",14123,1
"STU000026",26,"2023Q2",6773,1
"STU000026",27,"2023Q3",9322,1
"STU000026",28,"2023Q4",13570,1
"STU000027",1,"2017Q1",NA,0
"STU000027",2,"2017Q2",NA,0
"STU000027",3,"2017Q3",NA,0
"STU000027",4,"2017Q4",NA,0
"STU000027",5,"2018Q1",5254,1
"STU000027",6,"2018Q2",NA,0
"STU000027",7,"2018Q3",2923,1
"STU000027",8,"2018Q4",5189,1
"STU000027",9,"2019Q1",10099,1
"STU000027",10,"2019Q2",11166,1
"STU000027",11,"2019Q3",9849,1
"STU000027",12,"2019Q4",8469,1
"STU000027",13,"2020Q1",5387,1
"STU000027",14,"2020Q2",NA,0
"STU000027",15,"2020Q3",5712,1
"STU000027",16,"2020Q4",5194,1
"STU000027",17,"2021Q1",5808,1
"STU000027",18,"2021Q2",3804,1
"STU000027",19,"2021Q3",9479,1
"STU000027",20,"2021Q4",NA,0
"STU000027",21,"2022Q1",NA,0
"STU000027",22,"2022Q2",NA,0
"STU000027",23,"2022Q3",12025,1
"STU000027",24,"2022Q4",NA,0
"STU000027",25,"2023Q1",NA,0
"STU000027",26,"2023Q2",NA,0
"STU000027",27,"2023Q3",NA,0
"STU000027",28,"2023Q4",NA,0
"STU000028",1,"2017Q1",9766,1
"STU000028",2,"2017Q2",12998,1
"STU000028",3,"2017Q3",8434,1
"STU000028",4,"2017Q4",12088,1
"STU000028",5,"2018Q1",15210,1
"STU000028",6,"2018Q2",21419,1
"STU000028",7,"2018Q3",16886,1
"STU000028",8,"2018Q4",10499,1
"STU000028",9,"2019Q1",13714,1
"STU000028",10,"2019Q2",10023,1
"STU000028",11,"2019Q3",8486,1
"STU000028",12,"2019Q4",12104,1
"STU000028",13,"2020Q1",16292,1
"STU000028",14,"2020Q2",NA,0
"STU000028",15,"2020Q3",NA,0
"STU000028",16,"2020Q4",NA,0
"STU000028",17,"2021Q1",NA,0
"STU000028",18,"2021Q2",NA,0
"STU000028",19,"2021Q3",NA,0
"STU000028",20,"2021Q4",NA,0
"STU000028",21,"2022Q1",NA,0
"STU000028",22,"2022Q2",NA,0
"STU000028",23,"2022Q3",NA,0
"STU000028",24,"2022Q4",16220,1
"STU000028",25,"2023Q1",13945,1
"STU000028",26,"2023Q2",9596,1
"STU000028",27,"2023Q3",17473,1
"STU000028",28,"2023Q4",14178,1
"STU000029",1,"2017Q1",7241,1
"STU000029",2,"2017Q2",10069,1
"STU000029",3,"2017Q3",9036,1
"STU000029",4,"2017Q4",NA,0
"STU000029",5,"2018Q1",NA,0
"STU000029",6,"2018Q2",10442,1
"STU000029",7,"2018Q3",7646,1
"STU000029",8,"2018Q4",NA,0
"STU000029",9,"2019Q1",8978,1
"STU000029",10,"2019Q2",8943,1
"STU000029",11,"2019Q3",8081,1
"STU000029",12,"2019Q4",NA,0
"STU000029",13,"2020Q1",NA,0
"STU000029",14,"2020Q2",NA,0
"STU000029",15,"2020Q3",NA,0
"STU000029",16,"2020Q4",8186,1
"STU000029",17,"2021Q1",10578,1
"STU000029",18,"2021Q2",18195,1
"STU000029",19,"2021Q3",19002,1
"STU000029",20,"2021Q4",14938,1
"STU000029",21,"2022Q1",NA,0
"STU000029",22,"2022Q2",9732,1
"STU000029",23,"2022Q3",NA,0
"STU000029",24,"2022Q4",11281,1
"STU000029",25,"2023Q1",NA,0
"STU000029",26,"2023Q2",13408,1
"STU000029",27,"2023Q3",NA,0
"STU000029",28,"2023Q4",NA,0
"STU000030",1,"2017Q1",NA,0
"STU000030",2,"2017Q2",NA,0
"STU000030",3,"2017Q3",NA,0
"STU000030",4,"2017Q4",NA,0
"STU000030",5,"2018Q1",NA,0
"STU000030",6,"2018Q2",NA,0
"STU000030",7,"2018Q3",NA,0
"STU000030",8,"2018Q4",NA,0
"STU000030",9,"2019Q1",NA,0
"STU000030",10,"2019Q2",NA,0
"STU000030",11,"2019Q3",NA,0
"STU000030",12,"2019Q4",NA,0
"STU000030",13,"2020Q1",NA,0
"STU000030",14,"2020Q2",NA,0
"STU000030",15,"2020Q3",NA,0
"STU000030",16,"2020Q4",6067,1
"STU000030",17,"2021Q1",12271,1
"STU000030",18,"2021Q2",17152,1
"STU000030",19,"2021Q3",15300,1
"STU000030",20,"2021Q4",24283,1
"STU000030",21,"2022Q1",24231,1
"STU000030",22,"2022Q2",25997,1
"STU000030",23,"2022Q3",NA,0
"STU000030",24,"2022Q4",24058,1
"STU000030",25,"2023Q1",17065,1
"STU000030",26,"2023Q2",22880,1
"STU000030",27,"2023Q3",27143,1
"STU000030",28,"2023Q4",NA,0
"STU000031",1,"2017Q1",4341,1
"STU000031",2,"2017Q2",6603,1
"STU000031",3,"2017Q3",7941,1
"STU000031",4,"2017Q4",7062,1
"STU000031",5,"2018Q1",10190,1
"STU000031",6,"2018Q2",8622,1
"STU000031",7,"2018Q3",10080,1
"STU000031",8,"2018Q4",13520,1
"STU000031",9,"2019Q1",NA,0
"STU000031",10,"2019Q2",NA,0
"STU000031",11,"2019Q3",NA,0
"STU000031",12,"2019Q4",NA,0
"STU000031",13,"2020Q1",NA,0
"STU000031",14,"2020Q2",NA,0
"STU000031",15,"2020Q3",NA,0
"STU000031",16,"2020Q4",NA,0
"STU000031",17,"2021Q1",NA,0
"STU000031",18,"2021Q2",8235,1
"STU000031",19,"2021Q3",16699,1
"STU000031",20,"2021Q4",15439,1
"STU000031",21,"2022Q1",15662,1
"STU000031",22,"2022Q2",9777,1
"STU000031",23,"2022Q3",9732,1
"STU000031",24,"2022Q4",NA,0
"STU000031",25,"2023Q1",NA,0
"STU000031",26,"2023Q2",NA,0
"STU000031",27,"2023Q3",10778,1
"STU000031",28,"2023Q4",14073,1
"STU000032",1,"2017Q1",11611,1
"STU000032",2,"2017Q2",7759,1
"STU000032",3,"2017Q3",NA,0
"STU000032",4,"2017Q4",NA,0
"STU000032",5,"2018Q1",6679,1
"STU000032",6,"2018Q2",NA,0
"STU000032",7,"2018Q3",NA,0
"STU000032",8,"2018Q4",NA,0
"STU000032",9,"2019Q1",NA,0
"STU000032",10,"2019Q2",6557,1
"STU000032",11,"2019Q3",11809,1
"STU000032",12,"2019Q4",11666,1
"STU000032",13,"2020Q1",NA,0
"STU000032",14,"2020Q2",NA,0
"STU000032",15,"2020Q3",NA,0
"STU000032",16,"2020Q4",NA,0
"STU000032",17,"2021Q1",12460,1
"STU000032",18,"2021Q2",9788,1
"STU000032",19,"2021Q3",10287,1
"STU000032",20,"2021Q4",16890,1
"STU000032",21,"2022Q1",NA,0
"STU000032",22,"2022Q2",NA,0
"STU000032",23,"2022Q3",8146,1
"STU000032",24,"2022Q4",10768,1
"STU000032",25,"2023Q1",11691,1
"STU000032",26,"2023Q2",10324,1
"STU000032",27,"2023Q3",NA,0
"STU000032",28,"2023Q4",NA,0
"STU000033",1,"2017Q1",NA,0
"STU000033",2,"2017Q2",NA,0
"STU000033",3,"2017Q3",NA,0
"STU000033",4,"2017Q4",NA,0
"STU000033",5,"2018Q1",NA,0
"STU000033",6,"2018Q2",NA,0
"STU000033",7,"2018Q3",NA,0
"STU000033",8,"2018Q4",10817,1
"STU000033",9,"2019Q1",19283,1
"STU000033",10,"2019Q2",NA,0
"STU000033",11,"2019Q3",NA,0
"STU000033",12,"2019Q4",NA,0
"STU000033",13,"2020Q1",NA,0
"STU000033",14,"2020Q2",NA,0
"STU000033",15,"2020Q3",19989,1
"STU000033",16,"2020Q4",10814,1
"STU000033",17,"2021Q1",10000,1
"STU000033",18,"2021Q2",14296,1
"STU000033",19,"2021Q3",NA,0
"STU000033",20,"2021Q4",8996,1
"STU000033",21,"2022Q1",16920,1
"STU000033",22,"2022Q2",NA,0
"STU000033",23,"2022Q3",NA,0
"STU000033",24,"2022Q4",29758,1
"STU000033",25,"2023Q1",NA,0
"STU000033",26,"2023Q2",NA,0
"STU000033",27,"2023Q3",NA,0
"STU000033",28,"2023Q4",NA,0
"STU000034",1,"2017Q1",NA,0
"STU000034",2,"2017Q2",NA,0
"STU000034",3,"2017Q3",NA,0
"STU000034",4,"2017Q4",NA,0
"STU000034",5,"2018Q1",8375,1
"STU000034",6,"2018Q2",9554,1
"STU000034",7,"2018Q3",8579,1
"STU000034",8,"2018Q4",10615,1
"STU000034",9,"2019Q1",7356,1
"STU000034",10,"2019Q2",8319,1
"STU000034",11,"2019Q3",NA,0
"STU000034",12,"2019Q4",NA,0
"STU000034",13,"2020Q1",NA,0
"STU000034",14,"2020Q2",9114,1
"STU000034",15,"2020Q3",8925,1
"STU000034",16,"2020Q4",NA,0
"STU000034",17,"2021Q1",NA,0
"STU000034",18,"2021Q2",12196,1
"STU000034",19,"2021Q3",NA,0
"STU000034",20,"2021Q4",NA,0
"STU000034",21,"2022Q1",NA,0
"STU000034",22,"2022Q2",NA,0
"STU000034",23,"2022Q3",NA,0
"STU000034",24,"2022Q4",NA,0
"STU000034",25,"2023Q1",NA,0
"STU000034",26,"2023Q2",NA,0
"STU000034",27,"2023Q3",11954,1
"STU000034",28,"2023Q4",7869,1
"STU000035",1,"2017Q1",NA,0
"STU000035",2,"2017Q2",NA,0
"STU000035",3,"2017Q3",NA,0
"STU000035",4,"2017Q4",NA,0
"STU000035",5,"2018Q1",NA,0
"STU000035",6,"2018Q2",NA,0
"STU000035",7,"2018Q3",NA,0
"STU000035",8,"2018Q4",NA,0
"STU000035",9,"2019Q1",NA,0
"STU000035",10,"2019Q2",NA,0
"STU000035",11,"2019Q3",NA,0
"STU000035",12,"2019Q4",NA,0
"STU000035",13,"2020Q1",NA,0
"STU000035",14,"2020Q2",NA,0
"STU000035",15,"2020Q3",NA,0
"STU000035",16,"2020Q4",NA,0
"STU000035",17,"2021Q1",NA,0
"STU000035",18,"2021Q2",NA,0
"STU000035",19,"2021Q3",NA,0
"STU000035",20,"2021Q4",NA,0
"STU000035",21,"2022Q1",NA,0
"STU000035",22,"2022Q2",NA,0
"STU000035",23,"2022Q3",NA,0
"STU000035",24,"2022Q4",NA,0
"STU000035",25,"2023Q1",NA,0
"STU000035",26,"2023Q2",NA,0
"STU000035",27,"2023Q3",NA,0
"STU000035",28,"2023Q4",NA,0
"STU000036",1,"2017Q1",NA,0
"STU000036",2,"2017Q2",NA,0
"STU000036",3,"2017Q3",NA,0
"STU000036",4,"2017Q4",NA,0
"STU000036",5,"2018Q1",NA,0
"STU000036",6,"2018Q2",NA,0
"STU000036",7,"2018Q3",NA,0
"STU000036",8,"2018Q4",NA,0
"STU000036",9,"2019Q1",NA,0
"STU000036",10,"2019Q2",NA,0
"STU000036",11,"2019Q3",NA,0
"STU000036",12,"2019Q4",NA,0
"STU000036",13,"2020Q1",NA,0
"STU000036",14,"2020Q2",NA,0
"STU000036",15,"2020Q3",20312,1
"STU000036",16,"2020Q4",9059,1
"STU000036",17,"2021Q1",NA,0
"STU000036",18,"2021Q2",NA,0
"STU000036",19,"2021Q3",NA,0
"STU000036",20,"2021Q4",17635,1
"STU000036",21,"2022Q1",8973,1
"STU000036",22,"2022Q2",14017,1
"STU000036",23,"2022Q3",11145,1
"STU000036",24,"2022Q4",NA,0
"STU000036",25,"2023Q1",NA,0
"STU000036",26,"2023Q2",12841,1
"STU000036",27,"2023Q3",13099,1
"STU000036",28,"2023Q4",8890,1
"STU000037",1,"2017Q1",NA,0
"STU000037",2,"2017Q2",NA,0
"STU000037",3,"2017Q3",NA,0
"STU000037",4,"2017Q4",NA,0
"STU000037",5,"2018Q1",NA,0
"STU000037",6,"2018Q2",NA,0
"STU000037",7,"2018Q3",NA,0
"STU000037",8,"2018Q4",NA,0
"STU000037",9,"2019Q1",NA,0
"STU000037",10,"2019Q2",NA,0
"STU000037",11,"2019Q3",NA,0
"STU000037",12,"2019Q4",NA,0
"STU000037",13,"2020Q1",NA,0
"STU000037",14,"2020Q2",NA,0
"STU000037",15,"2020Q3",NA,0
"STU000037",16,"2020Q4",NA,0
"STU000037",17,"2021Q1",NA,0
"STU000037",18,"2021Q2",NA,0
"STU000037",19,"2021Q3",NA,0
"STU000037",20,"2021Q4",10209,1
"STU000037",21,"2022Q1",9890,1
"STU000037",22,"2022Q2",19033,1
"STU000037",23,"2022Q3",9245,1
"STU000037",24,"2022Q4",8064,1
"STU000037",25,"2023Q1",NA,0
"STU000037",26,"2023Q2",10077,1
"STU000037",27,"2023Q3",NA,0
"STU000037",28,"2023Q4",NA,0
"STU000038",1,"2017Q1",9228,1
"STU000038",2,"2017Q2",9103,1
"STU000038",3,"2017Q3",NA,0
"STU000038",4,"2017Q4",8526,1
"STU000038",5,"2018Q1",8854,1
"STU000038",6,"2018Q2",6973,1
"STU000038",7,"2018Q3",NA,0
"STU000038",8,"2018Q4",NA,0
"STU000038",9,"2019Q1",NA,0
"STU000038",10,"2019Q2",13490,1
"STU000038",11,"2019Q3",10629,1
"STU000038",12,"2019Q4",9255,1
"STU000038",13,"2020Q1",NA,0
"STU000038",14,"2020Q2",NA,0
"STU000038",15,"2020Q3",NA,0
"STU000038",16,"2020Q4",15705,1
"STU000038",17,"2021Q1",8112,1
"STU000038",18,"2021Q2",NA,0
"STU000038",19,"2021Q3",NA,0
"STU000038",20,"2021Q4",NA,0
"STU000038",21,"2022Q1",NA,0
"STU000038",22,"2022Q2",NA,0
"STU000038",23,"2022Q3",NA,0
"STU000038",24,"2022Q4",NA,0
"STU000038",25,"2023Q1",12607,1
"STU000038",26,"2023Q2",NA,0
"STU000038",27,"2023Q3",NA,0
"STU000038",28,"2023Q4",17055,1
"STU000039",1,"2017Q1",NA,0
"STU000039",2,"2017Q2",NA,0
"STU000039",3,"2017Q3",NA,0
"STU000039",4,"2017Q4",NA,0
"STU000039",5,"2018Q1",NA,0
"STU000039",6,"2018Q2",NA,0
"STU000039",7,"2018Q3",NA,0
"STU000039",8,"2018Q4",NA,0
"STU000039",9,"2019Q1",NA,0
"STU000039",10,"2019Q2",NA,0
"STU000039",11,"2019Q3",NA,0
"STU000039",12,"2019Q4",NA,0
"STU000039",13,"2020Q1",NA,0
"STU000039",14,"2020Q2",NA,0
"STU000039",15,"2020Q3",NA,0
"STU000039",16,"2020Q4",NA,0
"STU000039",17,"2021Q1",NA,0
"STU000039",18,"2021Q2",NA,0
"STU000039",19,"2021Q3",NA,0
"STU000039",20,"2021Q4",NA,0
"STU000039",21,"2022Q1",NA,0
"STU000039",22,"2022Q2",NA,0
"STU000039",23,"2022Q3",NA,0
"STU000039",24,"2022Q4",NA,0
"STU000039",25,"2023Q1",NA,0
"STU000039",26,"2023Q2",NA,0
"STU000039",27,"2023Q3",NA,0
"STU000039",28,"2023Q4",NA,0
"STU000040",1,"2017Q1",6909,1
"STU000040",2,"2017Q2",NA,0
"STU000040",3,"2017Q3",NA,0
"STU000040",4,"2017Q4",6519,1
"STU000040",5,"2018Q1",9281,1
"STU000040",6,"2018Q2",5284,1
"STU000040",7,"2018Q3",8344,1
"STU000040",8,"2018Q4",5537,1
"STU000040",9,"2019Q1",6725,1
"STU000040",10,"2019Q2",9934,1
"STU000040",11,"2019Q3",9517,1
"STU000040",12,"2019Q4",7563,1
"STU000040",13,"2020Q1",7034,1
"STU000040",14,"2020Q2",7989,1
"STU000040",15,"2020Q3",11739,1
"STU000040",16,"2020Q4",8258,1
"STU000040",17,"2021Q1",10010,1
"STU000040",18,"2021Q2",6143,1
"STU000040",19,"2021Q3",9385,1
"STU000040",20,"2021Q4",NA,0
"STU000040",21,"2022Q1",NA,0
"STU000040",22,"2022Q2",11831,1
"STU000040",23,"2022Q3",10024,1
"STU000040",24,"2022Q4",12974,1
"STU000040",25,"2023Q1",9476,1
"STU000040",26,"2023Q2",NA,0
"STU000040",27,"2023Q3",NA,0
"STU000040",28,"2023Q4",10277,1
"STU000041",1,"2017Q1",8429,1
"STU000041",2,"2017Q2",NA,0
"STU000041",3,"2017Q3",NA,0
"STU000041",4,"2017Q4",NA,0
"STU000041",5,"2018Q1",5164,1
"STU000041",6,"2018Q2",6475,1
"STU000041",7,"2018Q3",12811,1
"STU000041",8,"2018Q4",NA,0
"STU000041",9,"2019Q1",NA,0
"STU000041",10,"2019Q2",10972,1
"STU000041",11,"2019Q3",8389,1
"STU000041",12,"2019Q4",8209,1
"STU000041",13,"2020Q1",3850,1
"STU000041",14,"2020Q2",NA,0
"STU000041",15,"2020Q3",NA,0
"STU000041",16,"2020Q4",12921,1
"STU000041",17,"2021Q1",13095,1
"STU000041",18,"2021Q2",11072,1
"STU000041",19,"2021Q3",24801,1
"STU000041",20,"2021Q4",11208,1
"STU000041",21,"2022Q1",NA,0
"STU000041",22,"2022Q2",NA,0
"STU000041",23,"2022Q3",NA,0
"STU000041",24,"2022Q4",16277,1
"STU000041",25,"2023Q1",14225,1
"STU000041",26,"2023Q2",NA,0
"STU000041",27,"2023Q3",7931,1
"STU000041",28,"2023Q4",6161,1
"STU000042",1,"2017Q1",13590,1
"STU000042",2,"2017Q2",8687,1
"STU000042",3,"2017Q3",9420,1
"STU000042",4,"2017Q4",11163,1
"STU000042",5,"2018Q1",NA,0
"STU000042",6,"2018Q2",NA,0
"STU000042",7,"2018Q3",9375,1
"STU000042",8,"2018Q4",NA,0
"STU000042",9,"2019Q1",NA,0
"STU000042",10,"2019Q2",NA,0
"STU000042",11,"2019Q3",15833,1
"STU000042",12,"2019Q4",20248,1
"STU000042",13,"2020Q1",NA,0
"STU000042",14,"2020Q2",9456,1
"STU000042",15,"2020Q3",21894,1
"STU000042",16,"2020Q4",NA,0
"STU000042",17,"2021Q1",NA,0
"STU000042",18,"2021Q2",NA,0
"STU000042",19,"2021Q3",20566,1
"STU000042",20,"2021Q4",NA,0
"STU000042",21,"2022Q1",NA,0
"STU000042",22,"2022Q2",16603,1
"STU000042",23,"2022Q3",NA,0
"STU000042",24,"2022Q4",NA,0
"STU000042",25,"2023Q1",26994,1
"STU000042",26,"2023Q2",NA,0
"STU000042",27,"2023Q3",NA,0
"STU000042",28,"2023Q4",NA,0
"STU000043",1,"2017Q1",NA,0
"STU000043",2,"2017Q2",16652,1
"STU000043",3,"2017Q3",11826,1
"STU000043",4,"2017Q4",15092,1
"STU000043",5,"2018Q1",NA,0
"STU000043",6,"2018Q2",NA,0
"STU000043",7,"2018Q3",9434,1
"STU000043",8,"2018Q4",13592,1
"STU000043",9,"2019Q1",9983,1
"STU000043",10,"2019Q2",NA,0
"STU000043",11,"2019Q3",NA,0
"STU000043",12,"2019Q4",10939,1
"STU000043",13,"2020Q1",7997,1
"STU000043",14,"2020Q2",16261,1
"STU000043",15,"2020Q3",10864,1
"STU000043",16,"2020Q4",11707,1
"STU000043",17,"2021Q1",NA,0
"STU000043",18,"2021Q2",9630,1
"STU000043",19,"2021Q3",13334,1
"STU000043",20,"2021Q4",13240,1
"STU000043",21,"2022Q1",13809,1
"STU000043",22,"2022Q2",15080,1
"STU000043",23,"2022Q3",10464,1
"STU000043",24,"2022Q4",16937,1
"STU000043",25,"2023Q1",13226,1
"STU000043",26,"2023Q2",12795,1
"STU000043",27,"2023Q3",17161,1
"STU000043",28,"2023Q4",NA,0
"STU000044",1,"2017Q1",NA,0
"STU000044",2,"2017Q2",NA,0
"STU000044",3,"2017Q3",NA,0
"STU000044",4,"2017Q4",NA,0
"STU000044",5,"2018Q1",NA,0
"STU000044",6,"2018Q2",NA,0
"STU000044",7,"2018Q3",NA,0
"STU000044",8,"2018Q4",NA,0
"STU000044",9,"2019Q1",NA,0
"STU000044",10,"2019Q2",NA,0
"STU000044",11,"2019Q3",NA,0
"STU000044",12,"2019Q4",NA,0
"STU000044",13,"2020Q1",NA,0
"STU000044",14,"2020Q2",NA,0
"STU000044",15,"2020Q3",NA,0
"STU000044",16,"2020Q4",NA,0
"STU000044",17,"2021Q1",5817,1
"STU000044",18,"2021Q2",6106,1
"STU000044",19,"2021Q3",NA,0
"STU000044",20,"2021Q4",19632,1
"STU000044",21,"2022Q1",7865,1
"STU000044",22,"2022Q2",11717,1
"STU000044",23,"2022Q3",6097,1
"STU000044",24,"2022Q4",9589,1
"STU000044",25,"2023Q1",NA,0
"STU000044",26,"2023Q2",NA,0
"STU000044",27,"2023Q3",12347,1
"STU000044",28,"2023Q4",13135,1
"STU000045",1,"2017Q1",6539,1
"STU000045",2,"2017Q2",7797,1
"STU000045",3,"2017Q3",6593,1
"STU000045",4,"2017Q4",6526,1
"STU000045",5,"2018Q1",4183,1
"STU000045",6,"2018Q2",NA,0
"STU000045",7,"2018Q3",NA,0
"STU000045",8,"2018Q4",NA,0
"STU000045",9,"2019Q1",NA,0
"STU000045",10,"2019Q2",NA,0
"STU000045",11,"2019Q3",NA,0
"STU000045",12,"2019Q4",7872,1
"STU000045",13,"2020Q1",14554,1
"STU000045",14,"2020Q2",6725,1
"STU000045",15,"2020Q3",4470,1
"STU000045",16,"2020Q4",NA,0
"STU000045",17,"2021Q1",NA,0
"STU000045",18,"2021Q2",NA,0
"STU000045",19,"2021Q3",NA,0
"STU000045",20,"2021Q4",NA,0
"STU000045",21,"2022Q1",NA,0
"STU000045",22,"2022Q2",9335,1
"STU000045",23,"2022Q3",16084,1
"STU000045",24,"2022Q4",25530,1
"STU000045",25,"2023Q1",NA,0
"STU000045",26,"2023Q2",NA,0
"STU000045",27,"2023Q3",19113,1
"STU000045",28,"2023Q4",19674,1
"STU000046",1,"2017Q1",10275,1
"STU000046",2,"2017Q2",NA,0
"STU000046",3,"2017Q3",6183,1
"STU000046",4,"2017Q4",7832,1
"STU000046",5,"2018Q1",8692,1
"STU000046",6,"2018Q2",NA,0
"STU000046",7,"2018Q3",6663,1
"STU000046",8,"2018Q4",13816,1
"STU000046",9,"2019Q1",15104,1
"STU000046",10,"2019Q2",14189,1
"STU000046",11,"2019Q3",9418,1
"STU000046",12,"2019Q4",NA,0
"STU000046",13,"2020Q1",NA,0
"STU000046",14,"2020Q2",NA,0
"STU000046",15,"2020Q3",NA,0
"STU000046",16,"2020Q4",8096,1
"STU000046",17,"2021Q1",16060,1
"STU000046",18,"2021Q2",NA,0
"STU000046",19,"2021Q3",NA,0
"STU000046",20,"2021Q4",15444,1
"STU000046",21,"2022Q1",16970,1
"STU000046",22,"2022Q2",10556,1
"STU000046",23,"2022Q3",9594,1
"STU000046",24,"2022Q4",NA,0
"STU000046",25,"2023Q1",18826,1
"STU000046",26,"2023Q2",NA,0
"STU000046",27,"2023Q3",NA,0
"STU000046",28,"2023Q4",NA,0
"STU000047",1,"2017Q1",NA,0
"STU000047",2,"2017Q2",NA,0
"STU000047",3,"2017Q3",NA,0
"STU000047",4,"2017Q4",NA,0
"STU000047",5,"2018Q1",NA,0
"STU000047",6,"2018Q2",NA,0
"STU000047",7,"2018Q3",NA,0
"STU000047",8,"2018Q4",NA,0
"STU000047",9,"2019Q1",NA,0
"STU000047",10,"2019Q2",NA,0
"STU000047",11,"2019Q3",NA,0
"STU000047",12,"2019Q4",NA,0
"STU000047",13,"2020Q1",NA,0
"STU000047",14,"2020Q2",NA,0
"STU000047",15,"2020Q3",NA,0
"STU000047",16,"2020Q4",NA,0
"STU000047",17,"2021Q1",NA,0
"STU000047",18,"2021Q2",NA,0
"STU000047",19,"2021Q3",NA,0
"STU000047",20,"2021Q4",NA,0
"STU000047",21,"2022Q1",NA,0
"STU000047",22,"2022Q2",NA,0
"STU000047",23,"2022Q3",NA,0
"STU000047",24,"2022Q4",NA,0
"STU000047",25,"2023Q1",NA,0
"STU000047",26,"2023Q2",NA,0
"STU000047",27,"2023Q3",NA,0
"STU000047",28,"2023Q4",NA,0
"STU000048",1,"2017Q1",15140,1
"STU000048",2,"2017Q2",10350,1
"STU000048",3,"2017Q3",13875,1
"STU000048",4,"2017Q4",6719,1
"STU000048",5,"2018Q1",8479,1
"STU000048",6,"2018Q2",4190,1
"STU000048",7,"2018Q3",6727,1
"STU000048",8,"2018Q4",7368,1
"STU000048",9,"2019Q1",14352,1
"STU000048",10,"2019Q2",10183,1
"STU000048",11,"2019Q3",13993,1
"STU000048",12,"2019Q4",8367,1
"STU000048",13,"2020Q1",6558,1
"STU000048",14,"2020Q2",8052,1
"STU000048",15,"2020Q3",NA,0
"STU000048",16,"2020Q4",8589,1
"STU000048",17,"2021Q1",NA,0
"STU000048",18,"2021Q2",6882,1
"STU000048",19,"2021Q3",13698,1
"STU000048",20,"2021Q4",6150,1
"STU000048",21,"2022Q1",15550,1
"STU000048",22,"2022Q2",15886,1
"STU000048",23,"2022Q3",8818,1
"STU000048",24,"2022Q4",17730,1
"STU000048",25,"2023Q1",16772,1
"STU000048",26,"2023Q2",33412,1
"STU000048",27,"2023Q3",9941,1
"STU000048",28,"2023Q4",NA,0
"STU000049",1,"2017Q1",NA,0
"STU000049",2,"2017Q2",NA,0
"STU000049",3,"2017Q3",NA,0
"STU000049",4,"2017Q4",NA,0
"STU000049",5,"2018Q1",NA,0
"STU000049",6,"2018Q2",NA,0
"STU000049",7,"2018Q3",NA,0
"STU000049",8,"2018Q4",NA,0
"STU000049",9,"2019Q1",NA,0
"STU000049",10,"2019Q2",NA,0
"STU000049",11,"2019Q3",NA,0
"STU000049",12,"2019Q4",NA,0
"STU000049",13,"2020Q1",NA,0
"STU000049",14,"2020Q2",NA,0
"STU000049",15,"2020Q3",NA,0
"STU000049",16,"2020Q4",NA,0
"STU000049",17,"2021Q1",NA,0
"STU000049",18,"2021Q2",NA,0
"STU000049",19,"2021Q3",NA,0
"STU000049",20,"2021Q4",NA,0
"STU000049",21,"2022Q1",NA,0
"STU000049",22,"2022Q2",NA,0
"STU000049",23,"2022Q3",NA,0
"STU000049",24,"2022Q4",NA,0
"STU000049",25,"2023Q1",NA,0
"STU000049",26,"2023Q2",NA,0
"STU000049",27,"2023Q3",NA,0
"STU000049",28,"2023Q4",NA,0
"STU000050",1,"2017Q1",8619,1
"STU000050",2,"2017Q2",NA,0
"STU000050",3,"2017Q3",NA,0
"STU000050",4,"2017Q4",9771,1
"STU000050",5,"2018Q1",13582,1
"STU000050",6,"2018Q2",7065,1
"STU000050",7,"2018Q3",7749,1
"STU000050",8,"2018Q4",NA,0
"STU000050",9,"2019Q1",NA,0
"STU000050",10,"2019Q2",7974,1
"STU000050",11,"2019Q3",7348,1
"STU000050",12,"2019Q4",10210,1
"STU000050",13,"2020Q1",NA,0
"STU000050",14,"2020Q2",8151,1
"STU000050",15,"2020Q3",13797,1
"STU000050",16,"2020Q4",9885,1
"STU000050",17,"2021Q1",13207,1
"STU000050",18,"2021Q2",NA,0
"STU000050",19,"2021Q3",NA,0
"STU000050",20,"2021Q4",NA,0
"STU000050",21,"2022Q1",NA,0
"STU000050",22,"2022Q2",NA,0
